Anno;Codice regione;Regione;Codice ASL;ASL;SERD;Categoria Sostanza;Utenti
2023;070;LIGURIA;102;SAVONESE;S01                    ;CANNABINOIDI;8
2023;070;LIGURIA;102;SAVONESE;S02                    ;CANNABINOIDI;3
2023;070;LIGURIA;102;SAVONESE;S03                    ;CANNABINOIDI;3
2023;070;LIGURIA;103;GENOVESE;S01                    ;CANNABINOIDI;78
2023;070;LIGURIA;103;GENOVESE;S02                    ;CANNABINOIDI;91
2023;070;LIGURIA;103;GENOVESE;S03                    ;CANNABINOIDI;20
2023;070;LIGURIA;103;GENOVESE;S04                    ;CANNABINOIDI;44
2023;070;LIGURIA;103;GENOVESE;S05                    ;CANNABINOIDI;48
2023;070;LIGURIA;103;GENOVESE;S06                    ;CANNABINOIDI;43
2023;070;LIGURIA;104;CHIAVARESE;S01                    ;CANNABINOIDI;82
2023;070;LIGURIA;105;SPEZZINO;S01                    ;CANNABINOIDI;23
2023;070;LIGURIA;105;SPEZZINO;S02                    ;CANNABINOIDI;16
2023;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;C02                    ;CANNABINOIDI;11
2023;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S01                    ;CANNABINOIDI;11
2023;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S02                    ;CANNABINOIDI;15
2023;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;S03                    ;CANNABINOIDI;7
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;C01                    ;CANNABINOIDI;8
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S01                    ;CANNABINOIDI;54
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S02                    ;CANNABINOIDI;9
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S03                    ;CANNABINOIDI;3
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S04                    ;CANNABINOIDI;8
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;S05                    ;CANNABINOIDI;4
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S01                    ;CANNABINOIDI;4
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S02                    ;CANNABINOIDI;37
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S03                    ;CANNABINOIDI;15
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S04                    ;CANNABINOIDI;8
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S05                    ;CANNABINOIDI;10
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;S06                    ;CANNABINOIDI;1
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S01                    ;CANNABINOIDI;11
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S02                    ;CANNABINOIDI;21
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S03                    ;CANNABINOIDI;38
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S04                    ;CANNABINOIDI;17
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S05                    ;CANNABINOIDI;7
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S06                    ;CANNABINOIDI;14
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;S07                    ;CANNABINOIDI;13
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;C09                    ;CANNABINOIDI;3
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S01                    ;CANNABINOIDI;9
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S02                    ;CANNABINOIDI;4
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S03                    ;CANNABINOIDI;4
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S04                    ;CANNABINOIDI;6
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S05                    ;CANNABINOIDI;9
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S06                    ;CANNABINOIDI;7
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S07                    ;CANNABINOIDI;5
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S08                    ;CANNABINOIDI;7
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S09                    ;CANNABINOIDI;18
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;S12                    ;CANNABINOIDI;5
2023;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;S01                    ;CANNABINOIDI;15
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S01                    ;CANNABINOIDI;10
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S02                    ;CANNABINOIDI;
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S03                    ;CANNABINOIDI;2
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S04                    ;CANNABINOIDI;2
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;S05                    ;CANNABINOIDI;5
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S01                    ;CANNABINOIDI;20
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S02                    ;CANNABINOIDI;18
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S03                    ;CANNABINOIDI;10
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S05                    ;CANNABINOIDI;11
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S06                    ;CANNABINOIDI;38
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;S07                    ;CANNABINOIDI;34
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S21                    ;CANNABINOIDI;64
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S22                    ;CANNABINOIDI;50
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S23                    ;CANNABINOIDI;32
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S26                    ;CANNABINOIDI;51
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S27                    ;CANNABINOIDI;47
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S28                    ;CANNABINOIDI;51
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S29                    ;CANNABINOIDI;46
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S30                    ;CANNABINOIDI;32
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S31                    ;CANNABINOIDI;34
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S32                    ;CANNABINOIDI;42
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S33                    ;CANNABINOIDI;47
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S34                    ;CANNABINOIDI;98
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;S35                    ;CANNABINOIDI;94
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S41                    ;CANNABINOIDI;43
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S42                    ;CANNABINOIDI;15
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S43                    ;CANNABINOIDI;91
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S44                    ;CANNABINOIDI;33
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S45                    ;CANNABINOIDI;54
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S46                    ;CANNABINOIDI;21
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S47                    ;CANNABINOIDI;5
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S48                    ;CANNABINOIDI;23
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S49                    ;CANNABINOIDI;54
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S50                    ;CANNABINOIDI;7
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S51                    ;CANNABINOIDI;16
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;S52                    ;CANNABINOIDI;56
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S62                    ;CANNABINOIDI;29
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S63                    ;CANNABINOIDI;34
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S64                    ;CANNABINOIDI;10
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S65                    ;CANNABINOIDI;46
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S66                    ;CANNABINOIDI;14
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S67                    ;CANNABINOIDI;35
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S68                    ;CANNABINOIDI;13
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S69                    ;CANNABINOIDI;16
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S70                    ;CANNABINOIDI;18
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S71                    ;CANNABINOIDI;15
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;S73                    ;CANNABINOIDI;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S11                    ;CANNABINOIDI;55
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S12                    ;CANNABINOIDI;46
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S21                    ;CANNABINOIDI;50
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S22                    ;CANNABINOIDI;19
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S23                    ;CANNABINOIDI;21
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;S24                    ;CANNABINOIDI;4
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S31                    ;CANNABINOIDI;60
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S32                    ;CANNABINOIDI;15
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S41                    ;CANNABINOIDI;35
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S42                    ;CANNABINOIDI;9
2023;100;UMBRIA;202;AUSL UMBRIA N. 2;S43                    ;CANNABINOIDI;20
2023;110;MARCHE;201;ASUR;S01                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S02                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S03                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S04                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S05                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S06                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S07                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S08                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S09                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S10                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S11                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S12                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S13                    ;CANNABINOIDI;
2023;110;MARCHE;201;ASUR;S14                    ;CANNABINOIDI;
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S01                    ;CANNABINOIDI;136
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S02                    ;CANNABINOIDI;85
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S03                    ;CANNABINOIDI;111
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;S14                    ;CANNABINOIDI;39
2023;110;MARCHE;302;AST2 DI ANCONA;S04                    ;CANNABINOIDI;58
2023;110;MARCHE;302;AST2 DI ANCONA;S05                    ;CANNABINOIDI;111
2023;110;MARCHE;302;AST2 DI ANCONA;S06                    ;CANNABINOIDI;23
2023;110;MARCHE;302;AST2 DI ANCONA;S07                    ;CANNABINOIDI;304
2023;110;MARCHE;303;AST3 DI MACERATA;S08                    ;CANNABINOIDI;38
2023;110;MARCHE;303;AST3 DI MACERATA;S09                    ;CANNABINOIDI;43
2023;110;MARCHE;303;AST3 DI MACERATA;S10                    ;CANNABINOIDI;6
2023;110;MARCHE;304;AST4 DI FERMO;S11                    ;CANNABINOIDI;39
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;S12                    ;CANNABINOIDI;45
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;S13                    ;CANNABINOIDI;20
2023;120;LAZIO;109;VITERBO;S01                    ;CANNABINOIDI;15
2023;120;LAZIO;109;VITERBO;S02                    ;CANNABINOIDI;7
2023;120;LAZIO;109;VITERBO;S04                    ;CANNABINOIDI;10
2023;120;LAZIO;109;VITERBO;S05                    ;CANNABINOIDI;20
2023;120;LAZIO;110;RIETI;A03                    ;CANNABINOIDI;7
2023;120;LAZIO;110;RIETI;B03                    ;CANNABINOIDI;4
2023;120;LAZIO;110;RIETI;S03                    ;CANNABINOIDI;8
2023;120;LAZIO;111;LATINA;S01                    ;CANNABINOIDI;11
2023;120;LAZIO;111;LATINA;S02                    ;CANNABINOIDI;1
2023;120;LAZIO;111;LATINA;S03                    ;CANNABINOIDI;7
2023;120;LAZIO;111;LATINA;S04                    ;CANNABINOIDI;4
2023;120;LAZIO;111;LATINA;S05                    ;CANNABINOIDI;13
2023;120;LAZIO;112;FROSINONE;A02                    ;CANNABINOIDI;5
2023;120;LAZIO;112;FROSINONE;A06                    ;CANNABINOIDI;3
2023;120;LAZIO;112;FROSINONE;B06                    ;CANNABINOIDI;21
2023;120;LAZIO;112;FROSINONE;S02                    ;CANNABINOIDI;15
2023;120;LAZIO;112;FROSINONE;S06                    ;CANNABINOIDI;26
2023;120;LAZIO;112;FROSINONE;S08                    ;CANNABINOIDI;4
2023;120;LAZIO;201;ROMA 1;A01                    ;CANNABINOIDI;10
2023;120;LAZIO;201;ROMA 1;S01                    ;CANNABINOIDI;9
2023;120;LAZIO;201;ROMA 1;S03                    ;CANNABINOIDI;8
2023;120;LAZIO;201;ROMA 1;S04                    ;CANNABINOIDI;12
2023;120;LAZIO;201;ROMA 1;S05                    ;CANNABINOIDI;123
2023;120;LAZIO;201;ROMA 1;S06                    ;CANNABINOIDI;76
2023;120;LAZIO;201;ROMA 1;S08                    ;CANNABINOIDI;264
2023;120;LAZIO;202;ROMA 2;S01                    ;CANNABINOIDI;54
2023;120;LAZIO;202;ROMA 2;S03                    ;CANNABINOIDI;13
2023;120;LAZIO;202;ROMA 2;S05                    ;CANNABINOIDI;54
2023;120;LAZIO;202;ROMA 2;S06                    ;CANNABINOIDI;21
2023;120;LAZIO;202;ROMA 2;S07                    ;CANNABINOIDI;23
2023;120;LAZIO;202;ROMA 2;S08                    ;CANNABINOIDI;37
2023;120;LAZIO;203;ROMA 3;A02                    ;CANNABINOIDI;21
2023;120;LAZIO;203;ROMA 3;A03                    ;CANNABINOIDI;15
2023;120;LAZIO;203;ROMA 3;S02                    ;CANNABINOIDI;17
2023;120;LAZIO;203;ROMA 3;S03                    ;CANNABINOIDI;21
2023;120;LAZIO;204;ROMA 4;A02                    ;CANNABINOIDI;5
2023;120;LAZIO;204;ROMA 4;S01                    ;CANNABINOIDI;9
2023;120;LAZIO;204;ROMA 4;S02                    ;CANNABINOIDI;9
2023;120;LAZIO;204;ROMA 4;S03                    ;CANNABINOIDI;18
2023;120;LAZIO;205;ROMA 5;S01                    ;CANNABINOIDI;8
2023;120;LAZIO;205;ROMA 5;S02                    ;CANNABINOIDI;36
2023;120;LAZIO;205;ROMA 5;S03                    ;CANNABINOIDI;4
2023;120;LAZIO;205;ROMA 5;S04                    ;CANNABINOIDI;24
2023;120;LAZIO;205;ROMA 5;S05                    ;CANNABINOIDI;11
2023;120;LAZIO;206;ROMA 6;A02                    ;CANNABINOIDI;17
2023;120;LAZIO;206;ROMA 6;A06                    ;CANNABINOIDI;40
2023;120;LAZIO;206;ROMA 6;S02                    ;CANNABINOIDI;20
2023;120;LAZIO;206;ROMA 6;S03                    ;CANNABINOIDI;
2023;120;LAZIO;206;ROMA 6;S04                    ;CANNABINOIDI;27
2023;120;LAZIO;206;ROMA 6;S06                    ;CANNABINOIDI;20
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S01                    ;CANNABINOIDI;9
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S02                    ;CANNABINOIDI;46
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;S03                    ;CANNABINOIDI;5
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S04                    ;CANNABINOIDI;7
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S05                    ;CANNABINOIDI;6
2023;130;ABRUZZO;202;LANCIANO-VASTO-CHIETI;S06                    ;CANNABINOIDI;7
2023;130;ABRUZZO;203;PESCARA;S07                    ;CANNABINOIDI;24
2023;130;ABRUZZO;203;PESCARA;S08                    ;CANNABINOIDI;3
2023;130;ABRUZZO;204;TERAMO;S09                    ;CANNABINOIDI;17
2023;130;ABRUZZO;204;TERAMO;S10                    ;CANNABINOIDI;5
2023;130;ABRUZZO;204;TERAMO;S11                    ;CANNABINOIDI;9
2023;140;MOLISE;201;ASREM;S01                    ;CANNABINOIDI;7
2023;140;MOLISE;201;ASREM;S02                    ;CANNABINOIDI;2
2023;140;MOLISE;201;ASREM;S03                    ;CANNABINOIDI;16
2023;140;MOLISE;201;ASREM;S04                    ;CANNABINOIDI;7
2023;150;CAMPANIA;201;A.S.L. AVELLINO;S01                    ;CANNABINOIDI;2
2023;150;CAMPANIA;201;A.S.L. AVELLINO;S02                    ;CANNABINOIDI;5
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;S03                    ;CANNABINOIDI;1
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;S05                    ;CANNABINOIDI;1
2023;150;CAMPANIA;203;A.S.L. CASERTA;S06                    ;CANNABINOIDI;3
2023;150;CAMPANIA;203;A.S.L. CASERTA;S08                    ;CANNABINOIDI;2
2023;150;CAMPANIA;203;A.S.L. CASERTA;S09                    ;CANNABINOIDI;
2023;150;CAMPANIA;203;A.S.L. CASERTA;S12                    ;CANNABINOIDI;1
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S14                    ;CANNABINOIDI;3
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S17                    ;CANNABINOIDI;1
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S18                    ;CANNABINOIDI;4
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S19                    ;CANNABINOIDI;2
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S20                    ;CANNABINOIDI;7
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S21                    ;CANNABINOIDI;3
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S22                    ;CANNABINOIDI;2
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S23                    ;CANNABINOIDI;3
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;S24                    ;CANNABINOIDI;1
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S25                    ;CANNABINOIDI;13
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S27                    ;CANNABINOIDI;25
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S29                    ;CANNABINOIDI;49
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S30                    ;CANNABINOIDI;4
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;S31                    ;CANNABINOIDI;8
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S32                    ;CANNABINOIDI;6
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S33                    ;CANNABINOIDI;13
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S34                    ;CANNABINOIDI;4
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S36                    ;CANNABINOIDI;4
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S38                    ;CANNABINOIDI;2
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;S39                    ;CANNABINOIDI;14
2023;150;CAMPANIA;207;A.S.L. SALERNO;S40                    ;CANNABINOIDI;4
2023;150;CAMPANIA;207;A.S.L. SALERNO;S41                    ;CANNABINOIDI;15
2023;150;CAMPANIA;207;A.S.L. SALERNO;S42                    ;CANNABINOIDI;27
2023;150;CAMPANIA;207;A.S.L. SALERNO;S43                    ;CANNABINOIDI;17
2023;150;CAMPANIA;207;A.S.L. SALERNO;S45                    ;CANNABINOIDI;32
2023;150;CAMPANIA;207;A.S.L. SALERNO;S46                    ;CANNABINOIDI;10
2023;150;CAMPANIA;207;A.S.L. SALERNO;S48                    ;CANNABINOIDI;6
2023;160;PUGLIA;106;ASL BR;S20                    ;CANNABINOIDI;14
2023;160;PUGLIA;106;ASL BR;S21                    ;CANNABINOIDI;5
2023;160;PUGLIA;106;ASL BR;S22                    ;CANNABINOIDI;23
2023;160;PUGLIA;106;ASL BR;S23                    ;CANNABINOIDI;12
2023;160;PUGLIA;106;ASL BR;S24                    ;CANNABINOIDI;13
2023;160;PUGLIA;106;ASL BR;S25                    ;CANNABINOIDI;12
2023;160;PUGLIA;112;ASL TA;S50                    ;CANNABINOIDI;2
2023;160;PUGLIA;112;ASL TA;S51                    ;CANNABINOIDI;28
2023;160;PUGLIA;112;ASL TA;S52                    ;CANNABINOIDI;29
2023;160;PUGLIA;112;ASL TA;S53                    ;CANNABINOIDI;20
2023;160;PUGLIA;112;ASL TA;S54                    ;CANNABINOIDI;16
2023;160;PUGLIA;112;ASL TA;S55                    ;CANNABINOIDI;29
2023;160;PUGLIA;112;ASL TA;S56                    ;CANNABINOIDI;36
2023;160;PUGLIA;113;ASL BT;S15                    ;CANNABINOIDI;38
2023;160;PUGLIA;113;ASL BT;S16                    ;CANNABINOIDI;8
2023;160;PUGLIA;113;ASL BT;S17                    ;CANNABINOIDI;71
2023;160;PUGLIA;113;ASL BT;S18                    ;CANNABINOIDI;36
2023;160;PUGLIA;113;ASL BT;S19                    ;CANNABINOIDI;12
2023;160;PUGLIA;114;ASL BA;S01                    ;CANNABINOIDI;6
2023;160;PUGLIA;114;ASL BA;S02                    ;CANNABINOIDI;19
2023;160;PUGLIA;114;ASL BA;S03                    ;CANNABINOIDI;24
2023;160;PUGLIA;114;ASL BA;S04                    ;CANNABINOIDI;5
2023;160;PUGLIA;114;ASL BA;S05                    ;CANNABINOIDI;58
2023;160;PUGLIA;114;ASL BA;S06                    ;CANNABINOIDI;9
2023;160;PUGLIA;114;ASL BA;S08                    ;CANNABINOIDI;30
2023;160;PUGLIA;114;ASL BA;S09                    ;CANNABINOIDI;12
2023;160;PUGLIA;114;ASL BA;S10                    ;CANNABINOIDI;11
2023;160;PUGLIA;114;ASL BA;S11                    ;CANNABINOIDI;1
2023;160;PUGLIA;114;ASL BA;S13                    ;CANNABINOIDI;8
2023;160;PUGLIA;114;ASL BA;S14                    ;CANNABINOIDI;18
2023;160;PUGLIA;114;ASL BA;S58                    ;CANNABINOIDI;2
2023;160;PUGLIA;115;ASL FG;S26                    ;CANNABINOIDI;5
2023;160;PUGLIA;115;ASL FG;S27                    ;CANNABINOIDI;15
2023;160;PUGLIA;115;ASL FG;S28                    ;CANNABINOIDI;6
2023;160;PUGLIA;115;ASL FG;S29                    ;CANNABINOIDI;2
2023;160;PUGLIA;115;ASL FG;S30                    ;CANNABINOIDI;7
2023;160;PUGLIA;115;ASL FG;S31                    ;CANNABINOIDI;6
2023;160;PUGLIA;115;ASL FG;S32                    ;CANNABINOIDI;6
2023;160;PUGLIA;115;ASL FG;S33                    ;CANNABINOIDI;31
2023;160;PUGLIA;115;ASL FG;S34                    ;CANNABINOIDI;21
2023;160;PUGLIA;115;ASL FG;S35                    ;CANNABINOIDI;73
2023;160;PUGLIA;115;ASL FG;S36                    ;CANNABINOIDI;7
2023;160;PUGLIA;116;ASL LE;S37                    ;CANNABINOIDI;26
2023;160;PUGLIA;116;ASL LE;S38                    ;CANNABINOIDI;11
2023;160;PUGLIA;116;ASL LE;S39                    ;CANNABINOIDI;5
2023;160;PUGLIA;116;ASL LE;S40                    ;CANNABINOIDI;11
2023;160;PUGLIA;116;ASL LE;S41                    ;CANNABINOIDI;3
2023;160;PUGLIA;116;ASL LE;S42                    ;CANNABINOIDI;8
2023;160;PUGLIA;116;ASL LE;S43                    ;CANNABINOIDI;27
2023;160;PUGLIA;116;ASL LE;S44                    ;CANNABINOIDI;20
2023;160;PUGLIA;116;ASL LE;S45                    ;CANNABINOIDI;17
2023;160;PUGLIA;116;ASL LE;S46                    ;CANNABINOIDI;8
2023;160;PUGLIA;116;ASL LE;S47                    ;CANNABINOIDI;13
2023;160;PUGLIA;116;ASL LE;S48                    ;CANNABINOIDI;20
2023;160;PUGLIA;116;ASL LE;S49                    ;CANNABINOIDI;10
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01                    ;CANNABINOIDI;7
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02                    ;CANNABINOIDI;23
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03                    ;CANNABINOIDI;4
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S04                    ;CANNABINOIDI;6
2023;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01                    ;CANNABINOIDI;7
2023;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02                    ;CANNABINOIDI;11
2023;180;CALABRIA;201;A.S.P. COSENZA;S11                    ;CANNABINOIDI;2
2023;180;CALABRIA;201;A.S.P. COSENZA;S13                    ;CANNABINOIDI;4
2023;180;CALABRIA;201;A.S.P. COSENZA;S14                    ;CANNABINOIDI;3
2023;180;CALABRIA;201;A.S.P. COSENZA;S15                    ;CANNABINOIDI;1
2023;180;CALABRIA;201;A.S.P. COSENZA;S16                    ;CANNABINOIDI;
2023;180;CALABRIA;201;A.S.P. COSENZA;S18                    ;CANNABINOIDI;
2023;180;CALABRIA;202;A.S.P. CROTONE;S21                    ;CANNABINOIDI;8
2023;180;CALABRIA;203;A.S.P. CATANZARO;S31                    ;CANNABINOIDI;8
2023;180;CALABRIA;203;A.S.P. CATANZARO;S33                    ;CANNABINOIDI;13
2023;180;CALABRIA;204;A.S.P. VIBO VALENTIA;S41                    ;CANNABINOIDI;2
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S52                    ;CANNABINOIDI;1
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S53                    ;CANNABINOIDI;14
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;S54                    ;CANNABINOIDI;1
2023;190;SICILIA;201;ASP AGRIGENTO;S01                    ;CANNABINOIDI;10
2023;190;SICILIA;201;ASP AGRIGENTO;S03                    ;CANNABINOIDI;1
2023;190;SICILIA;201;ASP AGRIGENTO;S04                    ;CANNABINOIDI;1
